,state,year,bacode,births_nhblack,births_nhwhite,births_hisp,births_total,births_otherraceeth,dobbscodev1,dobbscodev2,dobbscodev3,dobbscode_sensitivity,dobbscode_sensitivity_tx,deaths_nhblack,deaths_nhwhite,deaths_hisp,deaths_otherraceeth,deaths_con,deaths_noncon,deaths_neo,deaths_total,exposed_infdeaths,time,deaths_nonneo,births_con,births_noncon,births_neo,births_nonneo,partial_ban,quarter,exposure_code,births_other
1626,New Mexico,2021,2,198.0,2939.0,6497.0,11124.0,1490.0,0.0,0.0,0.0,,,,,29.0,,,39.0,23.0,47.0,0,2021-07-01,24.0,11124.0,11124.0,11124.0,11124.0,0,2021-Q3,0,1490.0
1627,New Mexico,2022,1,184.0,2711.0,5997.0,10317.0,1425.0,0.0,0.0,0.0,,,,,42.0,,13.0,47.0,33.0,60.0,0,2022-01-01,27.0,10317.0,10317.0,10317.0,10317.0,0,2022-Q1,0,1425.0
1628,New Mexico,2022,2,219.0,2820.0,6620.0,11297.0,1638.0,0.0,0.0,0.0,,,,13.0,42.0,,17.0,46.0,49.0,63.0,0,2022-07-01,14.0,11297.0,11297.0,11297.0,11297.0,0,2022-Q3,0,1638.0
1629,New Mexico,2023,1,196.0,2536.0,6129.0,10284.0,1423.0,0.0,0.0,0.0,,,0.0,,33.0,,,40.0,26.0,49.0,0,2023-01-01,23.0,10284.0,10284.0,10284.0,10284.0,0,2023-Q1,0,1423.0
1630,New Mexico,2023,2,185.0,2696.0,6332.0,10667.0,1454.0,0.0,0.0,0.0,,,,,33.0,,11.0,37.0,26.0,48.0,0,2023-07-01,22.0,10667.0,10667.0,10667.0,10667.0,0,2023-Q3,0,1454.0
1658,New York,2012,1,18522.0,57222.0,26964.0,116902.0,14194.0,0.0,0.0,0.0,,,165.0,254.0,117.0,31.0,113.0,494.0,403.0,607.0,0,2012-01-01,204.0,116902.0,116902.0,116902.0,116902.0,0,2012-Q1,0,14194.0
1659,New York,2012,2,19957.0,58931.0,28740.0,124014.0,16386.0,0.0,0.0,0.0,,,165.0,219.0,132.0,36.0,108.0,495.0,409.0,603.0,0,2012-07-01,194.0,124014.0,124014.0,124014.0,124014.0,0,2012-Q3,0,16386.0
1660,New York,2013,1,18242.0,56942.0,26653.0,115854.0,14017.0,0.0,0.0,0.0,,,154.0,246.0,120.0,32.0,95.0,485.0,414.0,580.0,0,2013-01-01,166.0,115854.0,115854.0,115854.0,115854.0,0,2013-Q1,0,14017.0
1661,New York,2013,2,19371.0,58563.0,28168.0,121126.0,15024.0,0.0,0.0,0.0,,,160.0,244.0,111.0,33.0,100.0,487.0,418.0,587.0,0,2013-07-01,169.0,121126.0,121126.0,121126.0,121126.0,0,2013-Q3,0,15024.0
1662,New York,2014,1,17854.0,56814.0,26596.0,115887.0,14623.0,0.0,0.0,0.0,,,144.0,245.0,95.0,32.0,106.0,442.0,378.0,548.0,0,2014-01-01,170.0,115887.0,115887.0,115887.0,115887.0,0,2014-Q1,0,14623.0
1663,New York,2014,2,19104.0,59199.0,28733.0,122886.0,15850.0,0.0,0.0,0.0,,,165.0,225.0,110.0,32.0,89.0,473.0,394.0,562.0,0,2014-07-01,168.0,122886.0,122886.0,122886.0,122886.0,0,2014-Q3,0,15850.0
1664,New York,2015,1,17941.0,56477.0,27068.0,116451.0,14965.0,0.0,0.0,0.0,,,156.0,221.0,106.0,36.0,91.0,462.0,357.0,553.0,0,2015-01-01,196.0,116451.0,116451.0,116451.0,116451.0,0,2015-Q1,0,14965.0
1665,New York,2015,2,18451.0,58166.0,28728.0,120823.0,15478.0,0.0,0.0,0.0,,,158.0,211.0,99.0,24.0,103.0,431.0,379.0,534.0,0,2015-07-01,155.0,120823.0,120823.0,120823.0,120823.0,0,2015-Q3,0,15478.0
1666,New York,2016,1,16453.0,55377.0,26519.0,114962.0,16613.0,0.0,0.0,0.0,,,151.0,213.0,86.0,42.0,97.0,414.0,355.0,511.0,0,2016-01-01,156.0,114962.0,114962.0,114962.0,114962.0,0,2016-Q1,0,16613.0
1667,New York,2016,2,17713.0,56005.0,27703.0,119321.0,17900.0,0.0,0.0,0.0,,,148.0,222.0,108.0,27.0,115.0,421.0,348.0,536.0,0,2016-07-01,188.0,119321.0,119321.0,119321.0,119321.0,0,2016-Q3,0,17900.0
1668,New York,2017,1,16345.0,55061.0,25712.0,111854.0,14736.0,0.0,0.0,0.0,,,141.0,189.0,114.0,33.0,82.0,419.0,334.0,501.0,0,2017-01-01,167.0,111854.0,111854.0,111854.0,111854.0,0,2017-Q1,0,14736.0
1669,New York,2017,2,17717.0,56629.0,27400.0,117883.0,16137.0,0.0,0.0,0.0,,,163.0,192.0,116.0,40.0,95.0,451.0,372.0,546.0,0,2017-07-01,174.0,117883.0,117883.0,117883.0,117883.0,0,2017-Q3,0,16137.0
1670,New York,2018,1,16268.0,54583.0,25437.0,111416.0,15128.0,0.0,0.0,0.0,,,139.0,219.0,94.0,23.0,104.0,401.0,331.0,505.0,0,2018-01-01,174.0,111416.0,111416.0,111416.0,111416.0,0,2018-Q1,0,15128.0
1671,New York,2018,2,16877.0,56257.0,26318.0,114822.0,15370.0,0.0,0.0,0.0,,,136.0,185.0,88.0,28.0,106.0,363.0,323.0,469.0,0,2018-07-01,146.0,114822.0,114822.0,114822.0,114822.0,0,2018-Q3,0,15370.0
1672,New York,2019,1,15587.0,53742.0,24057.0,107791.0,14405.0,0.0,0.0,0.0,,,162.0,187.0,83.0,26.0,91.0,393.0,317.0,484.0,0,2019-01-01,167.0,107791.0,107791.0,107791.0,107791.0,0,2019-Q1,0,14405.0
1673,New York,2019,2,16488.0,55539.0,26266.0,113748.0,15455.0,0.0,0.0,0.0,,,143.0,172.0,105.0,27.0,84.0,387.0,309.0,471.0,0,2019-07-01,162.0,113748.0,113748.0,113748.0,113748.0,0,2019-Q3,0,15455.0
1674,New York,2020,1,15256.0,52841.0,23783.0,105532.0,13652.0,0.0,0.0,0.0,,,124.0,179.0,90.0,16.0,68.0,376.0,284.0,444.0,0,2020-01-01,160.0,105532.0,105532.0,105532.0,105532.0,0,2020-Q1,0,13652.0
1675,New York,2020,2,14801.0,51740.0,24121.0,103806.0,13144.0,0.0,0.0,0.0,,,115.0,158.0,88.0,26.0,71.0,338.0,268.0,409.0,0,2020-07-01,141.0,103806.0,103806.0,103806.0,103806.0,0,2020-Q3,0,13144.0
1676,New York,2021,1,13771.0,52330.0,23167.0,101803.0,12535.0,0.0,0.0,0.0,,,129.0,155.0,78.0,33.0,78.0,340.0,253.0,418.0,0,2021-01-01,165.0,101803.0,101803.0,101803.0,101803.0,0,2021-Q1,0,12535.0
1677,New York,2021,2,15175.0,54349.0,25817.0,108939.0,13598.0,0.0,0.0,0.0,,,115.0,156.0,94.0,57.0,84.0,366.0,284.0,450.0,0,2021-07-01,166.0,108939.0,108939.0,108939.0,108939.0,0,2021-Q3,0,13598.0
1678,New York,2022,1,13698.0,50964.0,23844.0,101035.0,12529.0,0.0,0.0,0.0,,,104.0,144.0,101.0,36.0,86.0,325.0,269.0,411.0,0,2022-01-01,142.0,101035.0,101035.0,101035.0,101035.0,0,2022-Q1,0,12529.0
1679,New York,2022,2,14237.0,53139.0,26287.0,106739.0,13076.0,0.0,0.0,0.0,,,121.0,190.0,101.0,42.0,101.0,372.0,285.0,473.0,0,2022-07-01,188.0,106739.0,106739.0,106739.0,106739.0,0,2022-Q3,0,13076.0
1680,New York,2023,1,12849.0,49599.0,24549.0,99285.0,12288.0,0.0,0.0,0.0,,,101.0,169.0,95.0,31.0,93.0,325.0,254.0,418.0,0,2023-01-01,164.0,99285.0,99285.0,99285.0,99285.0,0,2023-Q1,0,12288.0
1681,New York,2023,2,13343.0,51737.0,26283.0,104327.0,12964.0,0.0,0.0,0.0,,,116.0,132.0,99.0,32.0,74.0,333.0,277.0,407.0,0,2023-07-01,130.0,104327.0,104327.0,104327.0,104327.0,0,2023-Q3,0,12964.0
1709,North Carolina,2012,1,13652.0,32437.0,8755.0,57748.0,2904.0,,0.0,0.0,0.0,0.0,213.0,186.0,49.0,16.0,93.0,371.0,295.0,464.0,0,2012-01-01,169.0,57748.0,57748.0,57748.0,57748.0,0,2012-Q1,0,2904.0
1710,North Carolina,2012,2,14816.0,34717.0,9198.0,62083.0,3352.0,,0.0,0.0,0.0,0.0,182.0,193.0,27.0,18.0,92.0,329.0,297.0,421.0,0,2012-07-01,124.0,62083.0,62083.0,62083.0,62083.0,0,2012-Q3,0,3352.0
1711,North Carolina,2013,1,13775.0,32062.0,8379.0,57273.0,3057.0,,0.0,0.0,0.0,0.0,196.0,182.0,36.0,21.0,74.0,362.0,307.0,436.0,0,2013-01-01,129.0,57273.0,57273.0,57273.0,57273.0,0,2013-Q1,0,3057.0
1712,North Carolina,2013,2,15177.0,34254.0,9129.0,61729.0,3169.0,,0.0,0.0,0.0,0.0,166.0,187.0,27.0,16.0,67.0,329.0,291.0,396.0,0,2013-07-01,105.0,61729.0,61729.0,61729.0,61729.0,0,2013-Q3,0,3169.0
1713,North Carolina,2014,1,13993.0,32526.0,8681.0,58415.0,3215.0,,0.0,0.0,0.0,0.0,186.0,165.0,49.0,14.0,58.0,361.0,282.0,419.0,0,2014-01-01,137.0,58415.0,58415.0,58415.0,58415.0,0,2014-Q1,0,3215.0
1714,North Carolina,2014,2,15024.0,35025.0,9103.0,62560.0,3408.0,,0.0,0.0,0.0,0.0,182.0,180.0,62.0,11.0,67.0,371.0,308.0,438.0,0,2014-07-01,130.0,62560.0,62560.0,62560.0,62560.0,0,2014-Q3,0,3408.0
1715,North Carolina,2015,1,13912.0,32500.0,8553.0,58241.0,3276.0,,0.0,0.0,0.0,0.0,188.0,200.0,52.0,15.0,73.0,386.0,299.0,459.0,0,2015-01-01,160.0,58241.0,58241.0,58241.0,58241.0,0,2015-Q1,0,3276.0
1716,North Carolina,2015,2,14954.0,34622.0,9538.0,62602.0,3488.0,,0.0,0.0,0.0,0.0,170.0,191.0,46.0,17.0,74.0,351.0,290.0,425.0,0,2015-07-01,135.0,62602.0,62602.0,62602.0,62602.0,0,2015-Q3,0,3488.0
1717,North Carolina,2016,1,13230.0,31978.0,8895.0,58455.0,4352.0,,0.0,0.0,0.0,0.0,185.0,177.0,57.0,18.0,95.0,343.0,290.0,438.0,0,2016-01-01,148.0,58455.0,58455.0,58455.0,58455.0,0,2016-Q1,0,4352.0
1718,North Carolina,2016,2,14192.0,33768.0,9467.0,62324.0,4897.0,,0.0,0.0,0.0,0.0,193.0,162.0,53.0,20.0,71.0,361.0,298.0,432.0,0,2016-07-01,134.0,62324.0,62324.0,62324.0,62324.0,0,2016-Q3,0,4897.0
1719,North Carolina,2017,1,13312.0,30833.0,8796.0,57463.0,4522.0,,0.0,0.0,0.0,0.0,179.0,166.0,55.0,21.0,64.0,357.0,275.0,421.0,0,2017-01-01,146.0,57463.0,57463.0,57463.0,57463.0,0,2017-Q1,0,4522.0
1720,North Carolina,2017,2,14574.0,33445.0,9668.0,62662.0,4975.0,,0.0,0.0,0.0,0.0,181.0,163.0,51.0,26.0,81.0,345.0,297.0,426.0,0,2017-07-01,129.0,62662.0,62662.0,62662.0,62662.0,0,2017-Q3,0,4975.0
1721,North Carolina,2018,1,13361.0,30837.0,8681.0,57478.0,4599.0,,0.0,0.0,0.0,0.0,153.0,172.0,36.0,16.0,67.0,313.0,237.0,380.0,0,2018-01-01,143.0,57478.0,57478.0,57478.0,57478.0,0,2018-Q1,0,4599.0
1722,North Carolina,2018,2,14309.0,32677.0,9679.0,61476.0,4811.0,,0.0,0.0,0.0,0.0,192.0,155.0,52.0,14.0,73.0,344.0,269.0,417.0,0,2018-07-01,148.0,61476.0,61476.0,61476.0,61476.0,0,2018-Q3,0,4811.0
1723,North Carolina,2019,1,13320.0,30345.0,9090.0,57371.0,4616.0,,0.0,0.0,0.0,0.0,186.0,149.0,46.0,20.0,75.0,326.0,278.0,401.0,0,2019-01-01,123.0,57371.0,57371.0,57371.0,57371.0,0,2019-Q1,0,4616.0
1724,North Carolina,2019,2,14413.0,31860.0,10015.0,61354.0,5066.0,,0.0,0.0,0.0,0.0,176.0,154.0,61.0,15.0,69.0,338.0,269.0,407.0,0,2019-07-01,138.0,61354.0,61354.0,61354.0,61354.0,0,2019-Q3,0,5066.0
1725,North Carolina,2020,1,13459.0,29835.0,9443.0,57417.0,4680.0,,0.0,0.0,0.0,0.0,203.0,145.0,58.0,14.0,76.0,345.0,299.0,421.0,0,2020-01-01,122.0,57417.0,57417.0,57417.0,57417.0,0,2020-Q1,0,4680.0
1726,North Carolina,2020,2,13769.0,30683.0,10006.0,59313.0,4855.0,,0.0,0.0,0.0,0.0,163.0,153.0,53.0,10.0,70.0,309.0,254.0,379.0,0,2020-07-01,125.0,59313.0,59313.0,59313.0,59313.0,0,2020-Q3,0,4855.0
1727,North Carolina,2021,1,12878.0,30608.0,9348.0,57392.0,4558.0,,0.0,0.0,0.0,0.0,152.0,167.0,47.0,30.0,82.0,314.0,245.0,396.0,0,2021-01-01,151.0,57392.0,57392.0,57392.0,57392.0,0,2021-Q1,0,4558.0
1728,North Carolina,2021,2,14150.0,32631.0,11265.0,63074.0,5028.0,,0.0,0.0,0.0,0.0,171.0,161.0,58.0,28.0,66.0,352.0,265.0,418.0,0,2021-07-01,153.0,63074.0,63074.0,63074.0,63074.0,0,2021-Q3,0,5028.0
1729,North Carolina,2022,1,12746.0,30261.0,10695.0,58490.0,4788.0,,0.0,0.0,0.0,0.0,177.0,148.0,59.0,31.0,76.0,340.0,274.0,416.0,0,2022-01-01,142.0,58490.0,58490.0,58490.0,58490.0,0,2022-Q1,0,4788.0
1730,North Carolina,2022,2,13629.0,32501.0,11873.0,63072.0,5069.0,,0.0,0.0,0.0,0.0,162.0,152.0,61.0,35.0,58.0,352.0,261.0,410.0,0,2022-07-01,149.0,63072.0,63072.0,63072.0,63072.0,0,2022-Q3,0,5069.0
1731,North Carolina,2023,1,12263.0,29855.0,11276.0,58203.0,4809.0,,0.0,0.0,0.0,0.0,169.0,137.0,73.0,34.0,70.0,343.0,272.0,413.0,0,2023-01-01,141.0,58203.0,58203.0,58203.0,58203.0,0,2023-Q1,0,4809.0
1732,North Carolina,2023,2,12872.0,31288.0,12512.0,61879.0,5207.0,,0.0,0.0,0.0,0.0,175.0,147.0,69.0,27.0,68.0,350.0,289.0,418.0,0,2023-07-01,129.0,61879.0,61879.0,61879.0,61879.0,0,2023-Q3,0,5207.0
1760,North Dakota,2012,1,126.0,4046.0,195.0,4953.0,586.0,,0.0,2.0,0.0,0.0,,16.0,,,,23.0,14.0,27.0,0,2012-01-01,13.0,4953.0,4953.0,4953.0,4953.0,1,2012-Q1,0,586.0
1761,North Dakota,2012,2,143.0,4117.0,183.0,5153.0,710.0,,0.0,2.0,0.0,0.0,,19.0,,12.0,11.0,25.0,18.0,36.0,0,2012-07-01,18.0,5153.0,5153.0,5153.0,5153.0,1,2012-Q3,0,710.0
1762,North Dakota,2013,1,165.0,4113.0,199.0,5113.0,636.0,,0.0,2.0,0.0,0.0,,28.0,0.0,,,29.0,27.0,36.0,0,2013-01-01,9.0,5113.0,5113.0,5113.0,5113.0,1,2013-Q1,0,636.0
1763,North Dakota,2013,2,170.0,4418.0,237.0,5486.0,661.0,,0.0,2.0,0.0,0.0,,15.0,,,,21.0,24.0,29.0,0,2013-07-01,5.0,5486.0,5486.0,5486.0,5486.0,1,2013-Q3,0,661.0
1764,North Dakota,2014,1,196.0,4387.0,237.0,5494.0,674.0,,0.0,2.0,0.0,0.0,,21.0,,,,22.0,21.0,29.0,0,2014-01-01,8.0,5494.0,5494.0,5494.0,5494.0,1,2014-Q1,0,674.0
1765,North Dakota,2014,2,264.0,4649.0,243.0,5865.0,709.0,,0.0,2.0,0.0,0.0,0.0,19.0,,,,22.0,11.0,28.0,0,2014-07-01,17.0,5865.0,5865.0,5865.0,5865.0,1,2014-Q3,0,709.0
1766,North Dakota,2015,1,281.0,4348.0,264.0,5543.0,650.0,,0.0,2.0,0.0,0.0,,26.0,,,,30.0,23.0,39.0,0,2015-01-01,16.0,5543.0,5543.0,5543.0,5543.0,1,2015-Q1,0,650.0
1767,North Dakota,2015,2,292.0,4448.0,316.0,5771.0,715.0,,0.0,2.0,0.0,0.0,,30.0,,,11.0,31.0,27.0,42.0,0,2015-07-01,15.0,5771.0,5771.0,5771.0,5771.0,1,2015-Q3,0,715.0
1768,North Dakota,2016,1,294.0,4234.0,283.0,5632.0,821.0,,0.0,2.0,0.0,0.0,,22.0,,12.0,10.0,32.0,29.0,42.0,0,2016-01-01,13.0,5632.0,5632.0,5632.0,5632.0,1,2016-Q1,0,821.0
1769,North Dakota,2016,2,318.0,4252.0,301.0,5751.0,880.0,,0.0,2.0,0.0,0.0,,21.0,,,,24.0,20.0,32.0,0,2016-07-01,12.0,5751.0,5751.0,5751.0,5751.0,1,2016-Q3,0,880.0
1770,North Dakota,2017,1,260.0,3977.0,307.0,5321.0,777.0,,0.0,2.0,0.0,0.0,,16.0,0.0,,,17.0,19.0,25.0,0,2017-01-01,6.0,5321.0,5321.0,5321.0,5321.0,1,2017-Q1,0,777.0
1771,North Dakota,2017,2,348.0,3954.0,280.0,5416.0,834.0,,0.0,2.0,0.0,0.0,,11.0,,,,15.0,15.0,21.0,0,2017-07-01,6.0,5416.0,5416.0,5416.0,5416.0,1,2017-Q3,0,834.0
1772,North Dakota,2018,1,305.0,3941.0,287.0,5285.0,752.0,,0.0,2.0,0.0,0.0,,22.0,,,,27.0,21.0,32.0,0,2018-01-01,11.0,5285.0,5285.0,5285.0,5285.0,1,2018-Q1,0,752.0
1773,North Dakota,2018,2,304.0,3875.0,348.0,5351.0,824.0,,0.0,2.0,0.0,0.0,,21.0,,,,22.0,15.0,27.0,0,2018-07-01,12.0,5351.0,5351.0,5351.0,5351.0,1,2018-Q3,0,824.0
1774,North Dakota,2019,1,321.0,3842.0,332.0,5275.0,780.0,,0.0,2.0,0.0,0.0,,27.0,,,12.0,30.0,26.0,42.0,0,2019-01-01,16.0,5275.0,5275.0,5275.0,5275.0,1,2019-Q1,0,780.0
1775,North Dakota,2019,2,330.0,3725.0,319.0,5179.0,805.0,,0.0,2.0,0.0,0.0,,24.0,,,,31.0,22.0,35.0,0,2019-07-01,13.0,5179.0,5179.0,5179.0,5179.0,1,2019-Q3,0,805.0
1776,North Dakota,2020,1,322.0,3629.0,317.0,5017.0,749.0,,0.0,2.0,0.0,0.0,,14.0,,,,21.0,19.0,26.0,0,2020-01-01,7.0,5017.0,5017.0,5017.0,5017.0,1,2020-Q1,0,749.0
1777,North Dakota,2020,2,337.0,3570.0,355.0,5042.0,780.0,,0.0,2.0,0.0,0.0,,19.0,,,,25.0,17.0,30.0,0,2020-07-01,13.0,5042.0,5042.0,5042.0,5042.0,1,2020-Q3,0,780.0
1778,North Dakota,2021,1,289.0,3682.0,332.0,5010.0,707.0,,0.0,2.0,0.0,0.0,,12.0,,,,16.0,15.0,20.0,0,2021-01-01,5.0,5010.0,5010.0,5010.0,5010.0,1,2021-Q1,0,707.0
1779,North Dakota,2021,2,306.0,3725.0,339.0,5102.0,732.0,,0.0,2.0,0.0,0.0,,,0.0,,,,,,0,2021-07-01,,5102.0,5102.0,5102.0,5102.0,1,2021-Q3,0,732.0
1780,North Dakota,2022,1,280.0,3450.0,294.0,4682.0,658.0,,0.0,2.0,0.0,0.0,,12.0,,,,18.0,16.0,25.0,0,2022-01-01,9.0,4682.0,4682.0,4682.0,4682.0,1,2022-Q1,0,658.0
1781,North Dakota,2022,2,305.0,3515.0,377.0,4885.0,688.0,,0.0,2.0,0.0,0.0,,13.0,,,,14.0,14.0,19.0,0,2022-07-01,5.0,4885.0,4885.0,4885.0,4885.0,1,2022-Q3,0,688.0
1782,North Dakota,2023,1,286.0,3513.0,360.0,4845.0,686.0,,0.0,2.0,0.0,0.0,,11.0,,,,15.0,13.0,21.0,0,2023-01-01,8.0,4845.0,4845.0,4845.0,4845.0,1,2023-Q1,0,686.0
1783,North Dakota,2023,2,264.0,3433.0,399.0,4802.0,706.0,,0.0,2.0,0.0,0.0,,11.0,,,,16.0,15.0,24.0,0,2023-07-01,9.0,4802.0,4802.0,4802.0,4802.0,1,2023-Q3,0,706.0
1811,Ohio,2012,1,11257.0,50402.0,3084.0,66898.0,2155.0,,0.0,2.0,0.0,0.0,158.0,345.0,29.0,,116.0,420.0,363.0,536.0,0,2012-01-01,173.0,66898.0,66898.0,66898.0,66898.0,1,2012-Q1,0,2155.0
1812,Ohio,2012,2,12011.0,53714.0,3440.0,71585.0,2420.0,,0.0,2.0,0.0,0.0,167.0,305.0,20.0,11.0,97.0,406.0,347.0,503.0,0,2012-07-01,156.0,71585.0,71585.0,71585.0,71585.0,1,2012-Q3,0,2420.0
1813,Ohio,2013,1,11449.0,50719.0,3111.0,67516.0,2237.0,,0.0,2.0,0.0,0.0,158.0,331.0,23.0,,108.0,409.0,369.0,517.0,0,2013-01-01,148.0,67516.0,67516.0,67516.0,67516.0,1,2013-Q1,0,2237.0
1814,Ohio,2013,2,12323.0,53340.0,3393.0,71420.0,2364.0,,0.0,2.0,0.0,0.0,173.0,288.0,34.0,,96.0,405.0,354.0,501.0,0,2013-07-01,147.0,71420.0,71420.0,71420.0,71420.0,1,2013-Q3,0,2364.0
1815,Ohio,2014,1,11529.0,50991.0,3309.0,68128.0,2299.0,,0.0,2.0,0.0,0.0,165.0,282.0,20.0,,95.0,381.0,337.0,476.0,0,2014-01-01,139.0,68128.0,68128.0,68128.0,68128.0,1,2014-Q1,0,2299.0
1816,Ohio,2014,2,12134.0,53111.0,3575.0,71339.0,2519.0,,0.0,2.0,0.0,0.0,172.0,275.0,24.0,,97.0,383.0,353.0,480.0,0,2014-07-01,127.0,71339.0,71339.0,71339.0,71339.0,1,2014-Q3,0,2519.0
1817,Ohio,2015,1,11787.0,50766.0,3347.0,68234.0,2334.0,,0.0,2.0,0.0,0.0,187.0,288.0,22.0,,96.0,408.0,334.0,504.0,0,2015-01-01,170.0,68234.0,68234.0,68234.0,68234.0,1,2015-Q1,0,2334.0
1818,Ohio,2015,2,11952.0,52820.0,3627.0,71030.0,2631.0,,0.0,2.0,0.0,0.0,172.0,302.0,20.0,,88.0,413.0,333.0,501.0,0,2015-07-01,168.0,71030.0,71030.0,71030.0,71030.0,1,2015-Q3,0,2631.0
1819,Ohio,2016,1,10681.0,49586.0,3605.0,67802.0,3930.0,,0.0,2.0,0.0,0.0,182.0,301.0,25.0,13.0,105.0,416.0,378.0,521.0,0,2016-01-01,143.0,67802.0,67802.0,67802.0,67802.0,1,2016-Q1,0,3930.0
1820,Ohio,2016,2,11656.0,50639.0,3815.0,70283.0,4173.0,,0.0,2.0,0.0,0.0,181.0,288.0,29.0,,89.0,413.0,334.0,502.0,0,2016-07-01,168.0,70283.0,70283.0,70283.0,70283.0,1,2016-Q3,0,4173.0
1821,Ohio,2017,1,10782.0,48047.0,3554.0,66392.0,4009.0,,0.0,2.0,0.0,0.0,186.0,257.0,24.0,,76.0,398.0,335.0,474.0,0,2017-01-01,139.0,66392.0,66392.0,66392.0,66392.0,1,2017-Q1,0,4009.0
1822,Ohio,2017,2,11649.0,50715.0,3914.0,70440.0,4162.0,,0.0,2.0,0.0,0.0,197.0,270.0,30.0,12.0,103.0,406.0,350.0,509.0,0,2017-07-01,159.0,70440.0,70440.0,70440.0,70440.0,1,2017-Q3,0,4162.0
1823,Ohio,2018,1,10891.0,47883.0,3640.0,66471.0,4057.0,,0.0,2.0,0.0,0.0,186.0,267.0,25.0,,114.0,371.0,329.0,485.0,0,2018-01-01,156.0,66471.0,66471.0,66471.0,66471.0,1,2018-Q1,0,4057.0
1824,Ohio,2018,2,11310.0,49540.0,3792.0,68663.0,4021.0,,0.0,2.0,0.0,0.0,151.0,269.0,20.0,13.0,84.0,369.0,303.0,453.0,0,2018-07-01,150.0,68663.0,68663.0,68663.0,68663.0,1,2018-Q3,0,4021.0
1825,Ohio,2019,1,10796.0,46565.0,3761.0,65303.0,4181.0,,0.0,2.0,0.0,0.0,170.0,272.0,23.0,13.0,93.0,386.0,312.0,479.0,0,2019-01-01,167.0,65303.0,65303.0,65303.0,65303.0,1,2019-Q1,0,4181.0
1826,Ohio,2019,2,11759.0,49056.0,3964.0,69158.0,4379.0,,0.0,2.0,0.0,0.0,185.0,231.0,23.0,12.0,88.0,363.0,303.0,451.0,0,2019-07-01,148.0,69158.0,69158.0,69158.0,69158.0,1,2019-Q3,0,4379.0
1827,Ohio,2020,1,10515.0,45708.0,3661.0,63879.0,3995.0,,0.0,2.0,0.0,0.0,188.0,244.0,24.0,10.0,91.0,375.0,307.0,466.0,0,2020-01-01,159.0,63879.0,63879.0,63879.0,63879.0,1,2020-Q1,0,3995.0
1828,Ohio,2020,2,10932.0,46325.0,4008.0,65312.0,4047.0,,0.0,2.0,0.0,0.0,131.0,241.0,17.0,,81.0,317.0,267.0,398.0,0,2020-07-01,131.0,65312.0,65312.0,65312.0,65312.0,1,2020-Q3,0,4047.0
1829,Ohio,2021,1,9907.0,45371.0,3872.0,63017.0,3867.0,,0.0,2.0,0.0,0.0,161.0,223.0,30.0,24.0,78.0,361.0,301.0,439.0,0,2021-01-01,138.0,63017.0,63017.0,63017.0,63017.0,1,2021-Q1,0,3867.0
1830,Ohio,2021,2,10841.0,47390.0,4356.0,66774.0,4187.0,,0.0,2.0,0.0,0.0,150.0,258.0,33.0,31.0,84.0,390.0,317.0,474.0,0,2021-07-01,157.0,66774.0,66774.0,66774.0,66774.0,1,2021-Q3,0,4187.0
1831,Ohio,2022,1,9878.0,43909.0,4360.0,62131.0,3984.0,,0.0,2.0,0.0,0.0,150.0,234.0,33.0,24.0,70.0,371.0,280.0,441.0,0,2022-01-01,161.0,62131.0,62131.0,62131.0,62131.0,1,2022-Q1,0,3984.0
1832,Ohio,2022,2,10502.0,46762.0,4702.0,66100.0,4134.0,,0.0,2.0,0.0,0.0,163.0,254.0,32.0,24.0,79.0,394.0,305.0,473.0,0,2022-07-01,168.0,66100.0,66100.0,66100.0,66100.0,1,2022-Q3,0,4134.0
1833,Ohio,2023,1,10127.0,43908.0,4615.0,62693.0,4043.0,,0.0,2.0,0.0,0.0,149.0,215.0,37.0,29.0,69.0,362.0,285.0,431.0,0,2023-01-01,146.0,62693.0,62693.0,62693.0,62693.0,1,2023-Q1,0,4043.0
1834,Ohio,2023,2,9980.0,44891.0,5133.0,64203.0,4199.0,,0.0,2.0,0.0,0.0,146.0,256.0,40.0,32.0,76.0,398.0,321.0,474.0,0,2023-07-01,153.0,64203.0,64203.0,64203.0,64203.0,1,2023-Q3,0,4199.0
1862,Oklahoma,2012,1,2369.0,16100.0,3217.0,25283.0,3597.0,1.0,1.0,1.0,1.0,,35.0,103.0,29.0,28.0,36.0,160.0,118.0,196.0,0,2012-01-01,78.0,25283.0,25283.0,25283.0,25283.0,0,2012-Q1,0,3597.0
1863,Oklahoma,2012,2,2548.0,17436.0,3661.0,27468.0,3823.0,1.0,1.0,1.0,1.0,,34.0,107.0,28.0,33.0,39.0,163.0,126.0,202.0,0,2012-07-01,76.0,27468.0,27468.0,27468.0,27468.0,0,2012-Q3,0,3823.0
1864,Oklahoma,2013,1,2400.0,16360.0,3438.0,25850.0,3652.0,1.0,1.0,1.0,1.0,,43.0,98.0,27.0,21.0,42.0,148.0,108.0,190.0,0,2013-01-01,82.0,25850.0,25850.0,25850.0,25850.0,0,2013-Q1,0,3652.0
1865,Oklahoma,2013,2,2432.0,17618.0,3770.0,27519.0,3699.0,1.0,1.0,1.0,1.0,,32.0,92.0,30.0,20.0,34.0,140.0,109.0,174.0,0,2013-07-01,65.0,27519.0,27519.0,27519.0,27519.0,0,2013-Q3,0,3699.0
